"2025-02-19","Manila Water Supply of VFD","CMRP25020051","0","Manila Water Philippines Venture","Electrification","ELECTRICAL","Buildings","UTILITIES","2025-02-18","","GO","NSG","NSG","Partner","Submitted","2025-02-25","20","990632.39","OP30","","","","8-With Account Champion","8 -Need to Customize","10 -Focus Business","7 -Urgent","10 -Complete","","b4fbeb0e-f874-4bab-9e1f-23a6eced8787",""
"2025-02-08","Aboitiz TMI Nasipit RTU Integration","CMRP25010029","1","Aboitiz","Electrification","PLC / SCADA","Power","POWER PLANT","","","GO","RTR","AVR","SubCon","Submitted","2025-02-03","24","1896937.17","OP100","2025-02-01","","","","","","","","","3107b472-b00d-46e3-ae67-538c12fa50ae",""
"2025-02-19","Westgate Bosch FDAS","CMRP25040158","0","Reytech Construction and Development Corporation","Electrification","FDAS","Manufacturing","CONSTRUCTION","2025-02-19","","GO","CBD","CBG","SE","Submitted","2025-04-07","20","3415079.11","LOST","2025-04-01","","","","","","","","too long to quote due to turnover and gencon lost as well","d7572947-6aab-4cc9-a4b7-6b0b7a58ee09",""
"2025-02-19","PASSI Assess & Repair ASSENWARE FDAS (PR 1000128249)","CMRP","0","URC SURE","Electrification","FDAS","Manufacturing","F&B","2025-02-19","2025-02-26","DECLINE","JMO","","Partner","","","20","","","2025-02-01","","","10-Existing","5 -Need External Resource","5 -Peripheral Scope","5 -Budgetary","2 -No Data","","07cd2fb0-646d-4940-932b-a0d68a0042c1",""
"2025-02-20","Pam 1 Bakery Line PMS of Cummins GenSet #5 (PR1000130020)","CMRP25020066","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-20","2025-02-27","GO","JMO","CBG","Partner","Submitted","","15","269690.07","LOST","2025-04-01","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","5 -Budgetary","5 -Limited","Lost to MADOCS (CCL equipment Supplier","e18bc5da-9e65-497b-83db-82178d4ffc93",""
"2025-02-20","Pam 1 Bakery Line PMS of Detroit GenSet #4 (PR 1000130014 )","","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-20","2025-02-27","DECLINE","JMO","CBG","Partner","","","15","","","2025-02-01","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","10 -Reasonable Time","5 -Limited","Site assessed by RUA: Detroit Genset not working","d92e7b5a-0f57-4f70-ae69-6d0cb750de0b",""
"2025-02-20","Pam 1 Confec Radiator OH & PMS of Caterpillar GenSet #3 (PR1000130004)","CMRP25020067","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-20","2025-02-27","GO","JMO","CBG","Partner","Submitted","","15","477819.71","LOST","2025-04-01","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","10 -Reasonable Time","5 -Limited","Lost to MADOCS (CCL equipment Supplier","f1297b4a-e058-4a7d-9c7c-015f37fce27e",""
"2025-02-20","Pam 1 Confec PMS of Caterpillar GenSet # 2 (PR 1000130003)","CMRP25020068","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-20","2025-02-27","GO","JMO","CBG","Partner","Submitted","","15","269690.07","LOST","2025-04-01","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","10 -Reasonable Time","5 -Limited","Lost to MADOCS (CCL equipment Supplier","66646f61-e040-48c5-a34e-ef319b77c6f0",""
"2025-02-20","Pam 1 Confec Radiator OH & PMS of Caterpillar GenSet # 1 (PR1000129998)","CMRP25020069","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-20","2025-02-27","GO","JMO","CBG","Partner","Submitted","","15","342554.13","LOST","2025-04-01","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","10 -Reasonable Time","5 -Limited","Lost to MADOCS (CCL equipment Supplier","a9a92572-59cf-45e7-9c67-0fe67cc0eac4",""
"2025-02-20","Pam 1 Bakery Plant A PM of Transformer & MVSG (PR 1000127525)","CMRP25020070","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-20","","DECLINE","JMO","CBG","Partner","","","15","","","2025-02-01","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","10 -Reasonable Time","5 -Limited","Site assessed but declined by RUA","43b64012-7dd7-4ff8-ba6d-d84ee01248cf",""
"2025-02-20","Pam 1 Bakery Plant B PM of Transformer & MVSG (PR 1000127786 )","CMRP25020071","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-20","","DECLINE","JMO","CBG","Partner","Submitted","","15","","","2025-02-01","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","10 -Reasonable Time","5 -Limited","Site assessed but declined by RUA","2d76aee1-b5ee-421e-b70c-8a3abe6bf3d7",""
"2025-02-21","MRT7 Station 2 ACS","CMRP25020076","2","Grand Apex Construction Inc.","Electrification","ACS","Buildings","CONSTRUCTION","2025-02-19","2025-02-26","GO","CBD","CBG","Partner","Submitted","2025-06-17","28","8890148.97","OP100","2025-08-01","","","","","","","","waiting for updated plan from SMC","99380ab1-db8c-4830-a699-fefab58e093c",""
"2025-02-21","Northwin Cable wires","","0","Megaworld","Electrification","ELECTRICAL","Buildings","CONSTRUCTION","2025-02-20","","","NSG","NSG","Partner","Submitted","2025-02-24","","31663.44","OP30","","","","","","","","","","e5950cac-4f95-430c-b434-399dbeb42b4d",""
"2025-02-21","NURC Tarlac_Steam Monitoring","CMRP25040187","3","URC BCFG","Automation","PLC / SCADA","Manufacturing","F&B","2025-07-07","2025-07-11","GO","JMO","RJR","RJR","Submitted","2025-07-14","20","7033498.86","OP90","","","","10-Existing","10 -Existing Solution","10 -Core Business","10 -Reasonable Time","5 -Limited","21 July rev3 Pre -SSW offer Re-aligned w/ end-user; for 05Aug SSW","6bd0be00-b00b-4a02-9328-d80ab774c919",""
"2025-02-21","NURC Tarlac _Automated Oil Refill for Cooker","CMRP25040188","1","URC BCFG","Automation","INSTRUMENTATION","Manufacturing","F&B","2025-02-21","2025-04-30","GO","JMO","RJR","EIS","Submitted","2025-05-15","25","3257096.97","OP60","","","","10-Existing","10 -Existing Solution","8 -Strategic Business","10 -Reasonable Time","5 -Limited","30Apr, Rev01 submitted: 30June, CAPEX requested","ac98e598-728d-4a65-b567-a7e1419fcf5a",""
"2025-02-21","NUR Cavite_S&I Door Interlock of 5-Hoists","CMRPP25020073","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-21","2025-03-05","GO","JMO","CBG","CBG","Submitted","2025-03-06","17","524980.85","LOST","2025-04-01","","","10-Existing","8 -Need to Customize","5 -Peripheral Scope","5 -Budgetary","5 -Limited","Lost Bid; Offered same failing technology","c7a79d31-3cb1-450b-ae22-b29b62939bda",""
"2025-02-22","NothHill CCTV Lamp Post","CMRP24080297","","Megaworld","Electrification","ELECTRICAL","Buildings","CONSTRUCTION","2024-12-12","","GO","CBD","JEB","","Submitted","2025-03-20","","330357.14","OP100","2025-07-01","","","","","","","","mar31 - waiting for PO, actual status:delivered","ceecf898-19e3-49cb-8239-f39c121f3b6d",""
"2025-02-24","URC La Carlota Mill Installation of Controls for 10 units of Pans","CMRP24120536","2","URC BCFG","Automation","PLC / SCADA","Manufacturing","F&B","2025-01-31","","GO","RTR","RTR","RTR","Submitted","2025-02-21","","9910704.77","OP60","","","","10-Existing","8 -Need to Customize","8 -Strategic Business","5 -Budgetary","5 -Limited","","8942b06e-41ac-43ac-b869-23a44c8e31c5",""
"2025-02-24","URC AIG Antipolo Electrical & FDAS System Wet Pet Food Plant at Hatchery","CMRP25030109","0","URC AIG","Electrification","EE & AUX","Manufacturing","F&B","2025-02-21","2025-03-07","GO","JMO","CBG","Partner","Submitted","2025-04-28","19","5161075.83","LOST","2025-04-01","","","10-Existing","8 -Need to Customize","8 -Strategic Business","5 -Budgetary","5 -Limited","28Apr submitted; 26May, Lost per Sir Gerald Cerilla feedback","7b268b57-972d-4e70-aa16-3d656ba729dc",""
"2025-02-24","URSUMCO PR#1000132532 - Transmitters","","","URC SURE","Automation","INSTRUMENTATION","Manufacturing","F&B","2025-02-20","2025-02-27","DECLINE","NSG","NSG","NSG","","","","","","","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","7 -Urgent","5 -Limited","","13d7cb65-649d-48d7-a31d-7445484b38e8",""
"2025-02-24","RFQ - PR C-00295 AUXILIARY WIRE FOR NGC BPO TOWER 1 (BULACAN)","CMRP25020057","0","Megaworld","Automation","FDAS","Buildings","CONSTRUCTION","2025-02-20","2025-02-24","GO","NSG","NSG","NSG","Submitted","2025-02-24","40","31663.44","OP30","","","","10-Existing","10 -Existing Solution","8 -Strategic Business","10 -Reasonable Time","10 -Complete","","77c75985-5952-4653-a011-d26d15431a68",""
"2025-02-24","MServ Supply and Delivery of Schneider HV Switchgear","CMRP25020058","","Meralco Energy, Inc.","Electrification","ELECTRICAL","Power","UTILITIES","2025-02-20","","DECLINE","NSG","NSG","NSG","","","","","","","","","10-Strategic","8 -Need to Customize","8 -Strategic Business","5 -Budgetary","2 -No Data","Not responsive","702a41a1-0d0b-4520-9f0c-f439ca22967a",""
"2025-02-24","MServ Supply and Delivery of GCB 1600A Main","CMRP25020059","","Meralco Energy, Inc.","Electrification","ELECTRICAL","Power","UTILITIES","2025-02-20","","DECLINE","NSG","NSG","NSG","","","","","","","","","10-Existing","8 -Need to Customize","8 -Strategic Business","5 -Budgetary","2 -No Data","Not responsive","661e52da-cafb-4217-b5b1-0fe064bf1164",""
"2025-02-24","PASSI PR#1000122014 - Solenoid Valve","","","URC SURE","Automation","INSTRUMENTATION","Manufacturing","F&B","2025-02-22","2025-03-01","DECLINE","NSG","NSG","NSG","","","","","","","","","5-New Account, No Champion","5 -Need External Resource","2 -Non Core for Subcon","7 -Urgent","2 -No Data","","f40c394d-982e-402c-a3a1-285cd91ac5cb",""
"2025-02-08","NetPac Globe Davao BMS Programming&Integration Services","CMRP24100453","3","Net Pacific Inc.","Automation","BMS","Buildings","OTHERS","","","GO","RTR","RJR","RJR","Submitted","2025-02-07","48","699800.00","OP100","2025-02-01","","","","","","","","","f9ef77b9-2144-458a-90d0-c08b78cec978",""
"2025-02-24","Amherst Supply and Installation of MES/PCS Workstations Booth","","","Unilab","Digitalization","MECHANICAL","Manufacturing","PHARMA","2025-02-17","","DECLINE","RTR","RJR","Partner","","","","","","","","","","","","","","waiting for Difsys quotation","13e0f141-54b6-452c-a938-d7070acb834a",""
"2024-11-11","JX Metals Slitting Machine Panel Rehab","CMRP24120518","0","JX Metals Philippines, Inc.","Automation","ELECTRICAL","Manufacturing","SEMICON","2024-11-08","","GO","RTR","MMR","MMR","Submitted","2024-12-12","","340000.00","OP100","2025-01-01","","","10-Existing","10 -Existing Solution","10 -Core Business","10 -Reasonable Time","10 -Complete","WO 256012146","8c5c07d0-85ab-4092-873c-232e20c72980",""
"2025-02-24","URC Canlubang S,I & Relocate Elec'l, CCTV & Lighting System","CMRP25030094","1","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-06-17","2025-06-18","GO","JMO","CBG","Partner","Submitted","2025-06-19","20","2481395.33","OP30","","","","10-Existing","3 -No Previous Experience","5 -Peripheral Scope","5 -Budgetary","2 -No Data","19June rev01 rev SoW/BoM: 01Aug no changes for ff-up by Boni to Laiza;","8ecbf21e-f302-4130-bec3-7d61558c4432",""
"2025-02-24","Laguna Water Rehab of Mobile Water Treatment Plant","CMRP","0","Manila Water Phil. Ventures","Electrification","MECHANICAL","Buildings","UTILITIES","2025-02-24","","GO","JMO","JMO","Partner","Not Yet Started","","20","","","","","","5-New Account, No Champion","3 -No Previous Experience","2 -Non Core for Subcon","7 -Urgent","5 -Limited","22July active, pending Water Lab results from Mam Arvi","f08d4ad9-abd5-4bb4-866b-adbc98cf5c40",""
"2025-02-24","ADI Calibration of Siemens Instruments","CMRP25020060","0","Analog Devices, Inc.","Automation","INSTRUMENTATION","Manufacturing","SEMICON","2025-02-17","","GO","NSG","NSG","DS","Submitted","2025-03-04","31","310715.15","OP60","","","","10-Existing","10 -Existing Solution","10 -Core Business","10 -Reasonable Time","10 -Complete","","93df0c89-0345-4f74-888a-b26f611deaef",""
"2025-02-25","Megaworld Savoy Hotel Palawan","","","DMCI","Electrification","EE & AUX","Buildings","CONSTRUCTION","2025-02-18","","DECLINE","CBD","","","","","","","","","","","","","","","","","9c6111a9-2e3a-448e-855d-db5b623232e9",""
"2025-02-25","Megaworld Bellagio Palawan","","","DMCI","Electrification","EE & AUX","Buildings","CONSTRUCTION","2025-02-18","","DECLINE","CBD","","","","","","","","","","","","","","","","","59753362-7cca-4887-b34f-17df36a299db",""
"2025-02-25","URC CARSUMCO PR No. 1000104638 - Pneumatic Actuator","","","URC SURE","Automation","INSTRUMENTATION","Manufacturing","F&B","2025-02-25","","DECLINE","NSG","NSG","NSG","","","","","","","","","10-Existing","3 -No Previous Experience","2 -Non Core for Subcon","7 -Urgent","2 -No Data","","a6ea9e10-b2e2-4b1d-833e-d68e20b8962a",""
"2025-02-25","NURC Cavite UPS Activation at Production Line Control Panel","CMRP25020075","0","URC BCFG","Electrification","EE & AUX","Manufacturing","F&B","2025-02-24","2025-03-06","GO","JMO","CBG","Partner","Submitted","2025-03-06","20","424317.22","LOST","2025-04-01","","","10-Existing","10 -Existing Solution","10 -Core Business","10 -Reasonable Time","5 -Limited","23Apr: Lost Bid; Price issue","4bc5679c-d700-47f5-8a02-1b5752cbd98b",""
"2025-02-26","DDT House of Representative Secretariat Bldg Auxillary","CMRP","0","DDT Konstract","Automation","FDAS","Buildings","CONSTRUCTION","2025-02-26","2025-03-12","DECLINE","JMO","CBG","Partner","","","20","","LOST","2025-02-01","","","5-New Account, No Champion","10 -Existing Solution","10 -Focus Business","5 -Budgetary","10 -Complete","Apr24:-package without qtn, please proceed as no qoute","7279f324-68c2-419c-a5cc-e5c2513038c9",""
"2025-01-20","NPI Supply and Installation of Ethernet Switch 16port","CMRP25010012","0","Net Pacific, Inc.","Automation","PLC / SCADA","Buildings","CONSTRUCTION","2025-01-20","2025-01-21","GO","NSG","NSG","DS","Submitted","2025-01-21","36","65970.43","OP100","2025-01-01","","","10-Existing","","","","","","4befe164-4208-40a0-8c69-3cbe70a16988",""
"2025-02-27","BBP Festive Relocation of Power Supply","CMRP25020079","0","BBP","Electrification","ELECTRICAL","Buildings","CONSTRUCTION","2025-02-27","","GO","NSG","NSG","SE","Submitted","2025-02-28","29","88446.75","Inactive","","","","10-Existing","10 -Existing Solution","10 -Core Business","10 -Reasonable Time","10 -Complete","","405287e7-bbd1-42b4-9342-62e8f9b6b12d",""
"2025-02-27","URC San Pedro 2_ PM of 8 units Transformers (PR1000134285)","CMRP","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-02-20","2025-03-15","DECLINE","JMO","JMO","Partner","","","15","","","2025-02-01","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","10 -Reasonable Time","5 -Limited","","5d585196-ff2e-4f54-ad80-d1b17a236139",""
"2025-02-28","BBP Ascott Installation of New VFD","CMRP25020086","0","BBP","Electrification","ELECTRICAL","Buildings","CONSTRUCTION","2025-02-28","","GO","NSG","NSG","SE","Submitted","2025-02-28","31","17857.14","Inactive","","","","10-Existing","10 -Existing Solution","10 -Core Business","10 -Reasonable Time","10 -Complete","","74f5eb65-2819-40fd-b1f5-d4570a2484f6",""
"2025-03-01","PGH Phase 3 BMS","CMRP24020062","6","DMCI","Automation","BMS","Buildings","CONSTRUCTION","","","GO","CBD","EIS","EIS","Submitted","2025-04-22","23","26695436.61","LOST","2025-07-01","","","","","","","","Awarded to Subcon as a whole; Beta had own brand","44f214cc-0cfa-44ec-9f93-719532d8aa49",""
"2025-03-03","Aboitiz TMO UPGRADE OF MOBILE 5 DG 8,9,10 PLC SYSTEM","CMRP25030098","0","Aboitiz","Automation","PLC / SCADA","Power","POWER PLANT","2025-02-17","2025-03-07","GO","RTR","AVR","DS","Submitted","2025-03-12","20","5405994.87","OP90","","","","","","","","","mar31 - followup ms Jean today, and request details on bonds","ab42713a-16cf-4f82-800c-b071c0d32e12",""
"2025-03-03","NCC Hamme Mill 1 To LST Pulverizer Automation","CMRP25030096","0","NCC","Automation","PLC / SCADA","Manufacturing","CEMENT","2025-02-18","2025-03-05","GO","LOS","RJR","SubCon","Submitted","2025-04-02","15","876613.20","OP90","","","","","","","","","Apr14: - discount 1% to be able to attain Client budget, for PO Prep","0f5114cf-9b8c-40be-88ff-831fe346f96c",""
"2025-03-03","Forthright MCEP Supply, Delivery and Testing of Fans and Blowers","CMRP25020080","1","Forthright Builders Inc.","Electrification","MECHANICAL","Buildings","CONSTRUCTION","","2025-03-27","GO","LOS","CBG","Partner","Submitted","2025-03-06","22","558318.07","OP30","","","","","","","","","","bb24d929-8033-46dd-b5eb-ee1917e2de41",""
"2025-03-03","Aboitiz TMO Transformer Assesment","","","Aboitiz","Electrification","ELECTRICAL","Power","POWER PLANT","2025-02-27","2025-03-03","DECLINE","RTR","","SubCon","","","","","","","","","","","","","","to followup transformer details","3ebd202c-6ae4-4c6e-9bc5-bfa1d9bb9e3e",""
"2025-03-03","Aboitiz TMI M2 UPGRADE OF PROTECTION RELAY FOR SEL700G","","","Aboitiz","Electrification","","","","2025-02-28","2025-03-07","DECLINE","RTR","","SubCon","","","","","","","","","","","","","","","bd0320d5-6188-4272-a9df-67151d7e3851",""
"2025-03-03","ULI Capacitor bank at LVSG 4","CMRP25020077","0","ULI","Electrification","ELECTRICAL","Manufacturing","PHARMA","","","GO","RTR","ASB","MMR","Submitted","2025-03-28","17","1199984.19","LOST","2025-04-01","","","","","","","","","774c3bfd-b3ff-45d0-bdd8-36c9dc677324",""
"2025-01-23","MRT7 S7 FDAS VO","CMRP22030140VOFDAS","0","ARAJA","Electrification","FDAS","Buildings","CONSTRUCTION","2025-01-23","2025-01-23","GO","RTR","VIB","SE","Submitted","2025-01-23","28","1638709.41","OP100","2025-01-01","","","10-Existing","10 -Existing Solution","10 -Core Business","7 -Urgent","10 -Complete","SC000014218","9e3b57aa-8860-4bf1-a9ee-16bbfc052f7e",""
"2025-03-04","PASSI - Level Transmitter","","","URC SURE","Automation","INSTRUMENTATION","Manufacturing","F&B","2025-03-04","","DECLINE","NSG","NSG","Partner","","","","","","","","","2-Existing account with No Orders","3 -No Previous Experience","2 -Non Core for Subcon","5 -Budgetary","2 -No Data","","9a391c4b-cef6-4a5b-955b-80ee70773741",""
"2025-03-04","The Farm at San Benito Siemens FDAS","CMRP25030119","0","The Farm at San Benito","Electrification","FDAS","Buildings","OTHERS","2025-03-04","","DECLINE","NSG","","SubCon","","","","","","","","","10-Strategic","10 -Existing Solution","10 -Focus Business","10 -Reasonable Time","5 -Limited","","3c4d57f5-88c7-494f-ae49-716fc694d47d",""
"2025-03-04","Pam 1 Electrical Install'n of Power Feeder Supply for Roof Exhaust Drive Motor (PR 1000133236)","","0","URC BCFG","Electrification","EE & AUX","Manufacturing","F&B","2025-03-04","2025-03-11","GO","JMO","JMO","CBG","Submitted","2025-03-11","19","890679.63","LOST","2025-04-01","","","10-Existing","8 -Need to Customize","8 -Strategic Business","7 -Urgent","5 -Limited","Lost to MHECO","3be6b708-3ffd-40b9-adc7-0ca6df466a88",""
"2025-03-05","Supply & Install Walk Thru Detector & Baggage Scanner for Savoy Hotel","CMRP25030100","0","DDT Konstract","Electrification","EE & AUX","Buildings","CONSTRUCTION","2025-03-05","","GO","JMO","JMO","Partner","Submitted","","21","1364152.50","Inactive","","","","5-New Account, No Champion","5 -Need External Resource","5 -Peripheral Scope","7 -Urgent","2 -No Data","10June, Project deferred acc to buyer","7758368e-5468-49f6-91c3-c6f3ae55030f",""
"2025-03-05","Rockwell Nepo Pamp EE Supply and Installation","CMRP25020064","2","Applied Thermal Technology Solution Corporation","Electrification","ELECTRICAL","Buildings","CONSTRUCTION","2025-03-05","2025-03-07","GO","CBD","RJR","RJR","Submitted","2025-05-16","20","11464041.88","OP30","","","","","","","","","May awarding to them; June or Q3 to their partners","7453cb2c-fe8e-4730-8f0c-c84a24a30d98",""
"2025-03-05","Maple Grove CCTV","CMRP25030117","3","Megaworld","Electrification","CCTV","Buildings","CONSTRUCTION","2025-03-04","2025-03-14","GO","CBD","AVR","Partner","Submitted","2025-04-25","20","6026785.71","LOST","2025-06-01","","","","","","","","June 5 lost; no info | not to quote again to CPD1","52bc3be6-b22b-4438-9e5e-529f902dc067",""
"2025-03-05","Siemens Dole Polomok PLC","CMRP25020085","2","Siemens","Automation","PLC / SCADA","Manufacturing","F&B","2025-02-28","2025-03-14","GO","RTR","EIS","EIS","Submitted","2025-03-13","30","1553245.74","OP30","","","","","","","","","","1ec12b9c-5e48-4e36-8306-4d67099e158b",""
"2025-03-06","QC Secretariat Supply, Deliver & Installation of Electrical & Auxiliary Works","CMRP","0","WHITEPORT, Inc.","Electrification","EE & AUX","Buildings","CONSTRUCTION","2025-03-06","2025-03-17","DECLINE","JMO","MMR","Partner","","","20","","","","","","5-New Account, No Champion","10 -Existing Solution","8 -Strategic Business","10 -Reasonable Time","10 -Complete","Apr24:-package without qtn, please proceed as no qoute","3775ad07-916b-4a1e-85df-bc18413fd606",""
"2025-03-07","Dept. Of Finance BMS Preventive Maintenance","CMRP","0","RUA Energia","Automation","BMS","Buildings","OTHERS","2025-03-07","","PENDING","JMO","RJR","RJR","Not Yet Started","","15","","","","","","5-New Account, No Champion","3 -No Previous Experience","8 -Strategic Business","10 -Reasonable Time","5 -Limited","29Apr -Rua to ff-up enduser pending info","5814c5de-a537-4a43-bd62-bab6c04f19b9",""
"2025-03-07","PASSI_FDAS & Fire Suppression System @ Boiler No.5 (PR 1200015592)","CMRP","0","URC SURE","Electrification","FDAS","Manufacturing","F&B","2025-03-07","","DECLINE","JMO","CBG","Partner","","","","","","2025-03-01","","","10-Existing","8 -Need to Customize","5 -Peripheral Scope","7 -Urgent","2 -No Data","","9a357bab-5114-4dc6-a18a-5c4b4d021c19",""
"2025-03-10","Forthright Builders Servequest Ofc AUX","CMRP25020082","1","Forthright Builders Inc.","Electrification","EE & AUX","Buildings","CONSTRUCTION","","","GO","LOS","RJR","Partner","Submitted","2025-03-07","22","2753432.27","OP30","","","","","","","","","","9670f0d8-8e63-4ae0-a2ce-fcea32688cfd",""
"2025-03-10","MRT7 Station 6 ACS Works","CMRP25030091","1","Grand Apex Construction Inc.","Electrification","ELECTRICAL","Buildings","CONSTRUCTION","","","GO","CBD","MMR","MMR","Submitted","2025-05-16","26","176000.00","OP100","2025-06-01","","","10-Existing","10 -Existing Solution","10 -Core Business","10 -Reasonable Time","10 -Complete","","6fec3c94-e25e-4500-9f16-1c86b5bcdc5e",""
"2025-03-10","Netpac FNG Uniqlo Warehouse BMS Project","CMRP25030105","0","Net Pacific, Inc.","Automation","BMS","Buildings","CONSTRUCTION","2025-03-05","","GO","RTR","EIS","EIS","Submitted","2025-03-11","25","8481478.54","OP30","","","","","","","","","","c61edc57-8f6f-46bd-be37-ea3e77fdb341",""
"2025-03-10","VMCI WinCC Server Upgrade","","0","Victorias Milling Company, Inc.","Automation","","","","2025-02-26","","DECLINE","LOS","RJR","RJR","","","","","","","","","","","","","","","7dff570a-0151-4d54-adac-1d69654a1205",""
"2025-03-10","Pilmico Tarlac PLC Spare parts Testing","","0","Pilmico","Automation","PLC / SCADA","Manufacturing","F&B","2025-02-07","","GO","RTR","EIS","EIS","Submitted","","","","","","","","","","","","","","e2da0464-ae7c-4ef8-80e2-6c1a06886644",""
"2025-03-10","Aboitiz TMO M5 Common PLC Upgrade","CMRP25030092","0","Aboitiz","Automation","PLC / SCADA","Power","POWER PLANT","2025-03-06","2025-05-06","GO","RTR","AVR","DS","For Revision","2025-03-31","21","4318196.14","OP90","","","","","","","","","","988d7318-e694-4d4b-bcaf-7904591f2394",""
"2025-03-10","Richmonde FDAS Rehab","CMRP25030101","0","Asia Affinity Property Management","Electrification","FDAS","Buildings","CONSTRUCTION","2025-03-06","2025-03-11","GO","CBD","MMR","DS","Submitted","2025-03-18","20","1300958.95","Inactive","","","","","","","","","June or Q3 target awarding","8662c1d8-d9e9-43b0-bb21-c2e0cad65783",""
"2025-03-10","URC SURE Supply of Pressure Transmitter","","","URC SURE","Automation","INSTRUMENTATION","Manufacturing","F&B","2025-03-10","","DECLINE","NSG","","","","","","","","","","","10-Existing","5 -Need External Resource","2 -Non Core for Subcon","5 -Budgetary","2 -No Data","","4528374d-b9f4-4490-a12d-47648ac7fd7b",""
"2025-03-10","URC San Pedro 1_ Installation of 5-unit High Bay Lamp at DC Warehouse","CMRP","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-03-10","","DECLINE","JMO","CBG","Partner","","","20","","","2025-03-01","","","10-Existing","5 -Need External Resource","5 -Peripheral Scope","7 -Urgent","5 -Limited","","069f813e-c2a0-46ef-921b-4f6038dc8b85",""
"2025-03-10","NURC Tarlac_ PM of Transformers (PR PR 1300001491) March 22 Execution","CMRP","0","URC BCFG","Electrification","ELECTRICAL","Manufacturing","F&B","2025-03-10","","DECLINE","JMO","CBG","Partner","","","20","","","2025-03-01","","","8-With Account Champion","5 -Need External Resource","2 -Non Core for Subcon","7 -Urgent","5 -Limited","","79308c34-70e8-4d1f-9097-c414849a263c",""
"2025-01-23","MRT7 S7 ACS VO","CMRP22030140VOACS","0","ARAJA","Electrification","ACS","Buildings","CONSTRUCTION","2025-01-23","2025-01-23","GO","RTR","VIB","SE","Submitted","2025-01-23","31","1634377.86","OP100","2025-01-01","","","10-Existing","10 -Existing Solution","10 -Core Business","7 -Urgent","10 -Complete","","225395eb-e0ca-4fe7-a5f3-c46ad620ae05",""
"2025-03-11","LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens","CMRP25020081","2","URC SURE","Electrification","ELECTRICAL","Manufacturing","MANUFACTURING","2025-03-11","2025-03-18","GO","NSG","NSG","Partner","Submitted","2025-03-11","19","1964694.78","OP30","","","","10-Existing","5 -Need External Resource","5 -Peripheral Scope","7 -Urgent","5 -Limited","","1552a140-6f1c-4ff5-ac22-4447ed6d2e0b",""
"2025-03-11","URC San Pedro 2 Auto Bake Line PLC HMI Upgrade","CMRP25030106","3","URC BCFG","Automation","PLC / SCADA","Manufacturing","F&B","2025-07-08","2025-07-09","GO","JMO","RJR","Partner","Submitted","2025-07-14","20","2306387.65","OP60","","","","10-Existing","5 -Need External Resource","10 -Core Business","10 -Reasonable Time","10 -Complete","new BoM 14July rev03 offer; Yet for Sir Raffy's tabulation","9ccabe68-633c-4015-b373-b38fc78185da",""
"2025-03-11","PA Evacutation System One Rep","","","Megaworld","Electrification","PABGM","Buildings","CONSTRUCTION","2025-03-11","","DECLINE","CBD","","","","","","","","","","","","","","","","","6cdf5cbc-7143-4767-8539-9ab3cc3dc173",""
"2025-03-11","MIOX On-site Chlorine Generation System (Brine Cell Replacement)","CMRP","0","Laguna Water","","MECHANICAL","Buildings","UTILITIES","2025-03-11","2025-03-14","PENDING","JMO","JMO","Partner","Not Yet Started","","25","","","","","","5-New Account, No Champion","5 -Need External Resource","2 -Non Core for Subcon","7 -Urgent","5 -Limited","22July Proc. Mgr. to ff-up w/ Sir Danny water Lab results","bfbfacec-b605-4bfb-9336-45a442d2cc07",""
"2025-03-11","Design of On-Grid Solar for TARI Aboitiz Estate Facilities","CMRP25030108","1","ABOITIZ Construction Inc.","Electrification","SOLAR","Buildings","CONSTRUCTION","2025-03-11","2025-03-14","GO","JMO","JMO","JMO","For Revision","2025-03-13","23","90000.00","Inactive","","","","5-New Account, No Champion","5 -Need External Resource","8 -Strategic Business","7 -Urgent","10 -Complete","7June offer On-Hybrid: client request revision to Off-Grif, Hybrid","8e05778a-8e69-4c17-9eab-d8c4a9613317",""
