2025-01-24,Zimmon Industries NCCC Mall Davao BMS,CMRP24020041,2,Zimmon Industries,Automation,BMS,Buildings,CONSTRUCTION,,,GO,LOS,RJR,RJR,Submitted,2025-01-30,17,26442832.07,OP30,,,,8-With Account Champion,3 -No Previous Experience,10 -Core Business,5 -Budgetary,5 -Limited,,788c5b71-c4dd-4d70-84dc-167e555073f1,,1
2025-01-24,FBI Servequest Office Project FDAS,,0,Forthright Builders Inc.,Electrification,EE & AUX,Buildings,OTHERS,2025-01-24,,GO,LOS,CBG,Partner,Submitted,2025-02-13,35,274734.56,OP30,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,,8e96b7eb-daa8-4c81-bcd9-05c0902be8ce,,1
2025-01-24,FBI Serveuest Office Project Boom Barrier,,0,Forthright Builders Inc.,Electrification,EE & AUX,Buildings,OTHERS,2025-01-24,,GO,LOS,CBG,Partner,Submitted,2025-02-13,30,500750.08,OP30,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,,d534bda5-befd-47b9-9316-1bac64d2092d,,1
2025-01-25,ORCA-Taguig 399.8kWp Solar (PPA),CMRP23030049,11,ENTORIA Energy Asia,Electrification,SOLAR,Power,COLD STORAGE,2025-01-25,2025-03-31,GO,JMO,JMO,Partner,Submitted,2025-03-31,20,18568711.62,OP60,,,,"5-New Account, No Champion",8 -Need to Customize,8 -Strategic Business,5 -Budgetary,10 -Complete,"16June CMR-EEA-MBTech Mtg, Water Proof Warranty direct w/ ORCA",0cacc2bc-72dd-4376-82ad-dc5bca58d6c8,,1
2024-09-16,Kingsford Hotel Structured Cabling,CMRP24090412,8,Megaworld,Electrification,SCS,Buildings,CONSTRUCTION,2025-09-10,2025-09-25,GO,CBD,MMR,MMR,Submitted,2025-02-04,17,22321428.57,OP100,2025-02-01,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,"Jan13: 
- waiting for Megaworld feedback",fcfeb39b-362a-495c-b950-c113b7ed9981,,1
2025-01-31,MRT7 S7 LIGHTINGS VO,CMRP22030140VOLIGHTINGS,0,ARAJA,Electrification,FDAS,Buildings,CONSTRUCTION,2025-01-30,2025-01-31,GO,RTR,VIB,SE,Submitted,2025-01-31,39,5750924.77,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,b5510feb-88ca-475a-976d-f7ab040f1ec5,,1
2025-01-31,MRT7 S7 SMALL POWER VO,CMRP22030140VOSMALLPOWER,0,ARAJA,Electrification,FDAS,Buildings,CONSTRUCTION,2025-01-30,2025-01-31,GO,RTR,VIB,SE,Submitted,2025-01-31,38,2498470.96,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,cb49d8a8-68eb-45f8-8991-b3e7d9d3d12d,,1
2025-01-08,MRT7 Station 1 ACS,CMRP25010002,3,T&D Power Systems,Electrification,ACS,Buildings,CONSTRUCTION,2025-01-07,,GO,CBD,MMR,SubCon,Submitted,2025-02-13,26,6696428.57,OP100,2025-02-01,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,"Quote to IoT
Jan13: 
- ""Due to unavailability of documents and BOQ, quotation is based on assumptions""
- Client deadline ASAP
- SE Team to set meeting with T&D and finalize BOQ(with buffer). Proposal will proceed with costing works",69ccb633-f898-409a-8a30-8d94a91f13e1,,1
2025-01-31,URC Sonedco Supply of Proximity Sensor,,,URC SURE,Digitalization,INSTRUMENTATION,Manufacturing,MANUFACTURING,2025-01-27,,DECLINE,NSG,NSG,,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,3f539cb4-890b-46d8-a731-022844d15861,,1
2025-01-31,Maxeon Supply of Schneider Analog Input Kit,,,SunPower Philippines Mfg. Ltd.,Digitalization,PLC / SCADA,Manufacturing,MANUFACTURING,2025-01-27,,DECLINE,NSG,NSG,,,,,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,Pending Payment,d31c4596-031e-42e6-99ae-5e06067ba275,,1
2025-01-31,URC Supply of Signal Splitter,,,URC SURE,Digitalization,INSTRUMENTATION,Manufacturing,MANUFACTURING,2025-01-30,,DECLINE,NSG,NSG,,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,d3491420-b58a-48e8-939c-7796824556c2,,1
2025-01-31,NURC-Cav_Install 60A Ind'l Socket @ HY Sumitomo Hot Runner Controller PR1200015255,CMRP25020040,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-01-31,2025-02-11,GO,JMO,CBG,CBG,Submitted,2025-02-14,17,357004.76,LOST,2025-01-01,,,2-Existing account with No Orders,8 -Need to Customize,5 -Peripheral Scope,7 -Urgent,5 -Limited,Late Bid submission,689ee141-e3cc-49f3-a0d3-29bc35e19488,,1
2025-02-03,URC Passi Supply of Sensors and Transmitters,,,URC SURE,Digitalization,INSTRUMENTATION,Manufacturing,MANUFACTURING,2025-01-31,,DECLINE,NSG,NSG,,,,,,,,,,10-Existing,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,c0d3a422-12df-44ff-82d4-037411eed72c,,1
2025-02-03,"NCC Network Booster, Workstation and Additional Annunciator",CMRP25020035,0,​Northern Cement ​Corporation,Electrification,FDAS,Manufacturing,CEMENT,2025-01-28,2025-02-04,GO,NSG,NSG,Partner,Submitted,2025-02-05,30,2317469.96,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"mar31
- awarding on May",ae7135ed-1b49-4411-9a13-690108bf9c0e,,1
2025-02-04,NCC Supply and Delivery of Centralized Maintenance Building Electrical Panels,CMRP24120511,0,Northern Cement Corporation,Electrification,ELECTRICAL,Manufacturing,CEMENT,2025-01-20,2025-02-04,GO,LOS,NSG,NSG,Submitted,2025-02-04,23,1979826.19,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"mar31
Q4 awarding",b962589c-adbe-4c00-ad58-c6cc2a18b06e,,1
2025-02-04,"SONEDCO- replacement of SCADA, Orion Mx RTU (PR nO. 1200014938)",,,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-04,,DECLINE,,,,,,,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,10 -Reasonable Time,5 -Limited,,24c0848b-f74e-4c93-9db6-4a1f7ea5bb01,,1
2025-02-04,Supply & Installation of Jet fan,CMRP25020033,,Servequest,Electrification,MECHANICAL,Buildings,CONSTRUCTION,,,GO,LOS,MMR,MMR,Submitted,2025-03-04,23,3827970.98,OP60,,,,,,,,,,059e876e-add2-4197-8ac4-8d361c8aab3c,,1
2025-02-05,BWLLI PV Solar Rooftop System,CMRP22070350,4,Bloom with Looms Logistics,Electrification,SOLAR,Manufacturing,MANUFACTURING,2025-02-05,,GO,ISP,ISP,SE,Submitted,2025-03-06,18,5211494.93,OP60,,,,"5-New Account, No Champion",10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,5 -Limited,Re-open of New Opportunity from 2022-2023 of Shaye's Acct,5551a98a-7b2f-4076-b7ce-cd0ac670aaaf,,1
2025-02-05,Netpac STT BMS Desigo V6 transfer,,,,Automation,BMS,,,,,,,,,,,,,,,,,,,,,,,0d78f210-7b34-4495-a657-4a786d3e76b8,,1
2025-02-05,Siemens WILMAR Gingoog PCS7 Services,CMRP25020084,1,Siemens,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-04,,GO,RTR,AVR,SubCon,Submitted,2025-03-06,18,3371250.11,Inactive,,,,,,,,,send NDA,e106e909-e4c2-48c1-81fc-1083f4f80882,,1
2025-02-05,Siemens WILMAR Roxas PCS7 Services,CMRP25020083,0,Siemens,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-04,,GO,RTR,AVR,SubCon,Submitted,2025-03-06,18,3245632.15,OP60,,,,,,,,,send NDA,01b9db0e-f1c5-45a8-b4d0-7c2d247ab5fe,,1
2025-02-05,BWLLI Electrical Improvement Ciruit Breaker,,0,Bloom with Looms Logistics,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,2025-02-05,,GO,ISP,CBG,SE,Submitted,2025-03-06,18,1159228.95,OP60,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,,331cee99-baf3-45fa-b3af-9a47bbd59d72,,1
2025-02-06,WPI Napsan Palawan Panel Board Supply,CMRP25020038,0,"WHITEPORT, Inc.",Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-06,2025-02-06,GO,NSG,NSG,Partner,Submitted,2025-02-06,25,669697.08,OP30,,,,8-With Account Champion,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,a80d2452-b36e-4132-b20f-436e6a1e5c0b,,1
2025-02-06,NPI Installation of Ethernet Switch,CMRP25020037,0,"Net Pacific, Inc.",Automation,PLC / SCADA,Buildings,CONSTRUCTION,2025-02-06,2025-02-06,GO,NSG,NSG,DS,Submitted,2025-02-06,25,20000.00,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,28477cb1-5fd1-4431-8c89-625b771bae25,,1
2025-02-07,URC Malvar NSL_Electrical Works Site Development Lightings,CMRP25020061,2,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-02-07,2025-02-24,GO,JMO,CBG,Partner,Submitted,2025-03-27,22,18140891.35,LOST,2025-04-01,Commercial Offer Optimization,,10-Existing,3 -No Previous Experience,5 -Peripheral Scope,5 -Budgetary,10 -Complete,"Lost to SSW acc to buyer (Levi Gealogo), 14Apr",95b27f04-76c2-41b5-a15e-d2789d6c5ed5,,1
2025-02-07,URC Malvar NSL_Supply & Install Utility Flowmeters,CMRP25020048,2,URC BCFG,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-07,2025-02-24,GO,JMO,EIS,Partner,For Revision,2025-02-24,17,40775161.90,OP60,,,,10-Existing,5 -Need External Resource,7 -Core + Peripheral,5 -Budgetary,10 -Complete,"22-July, Buyer requested for rev 2 offer",5a87cd81-50b1-41af-89b6-56e15798c7f4,,1
2025-02-07,Amherst CMMS,CMRP25020055,0,Amherst Laboratories Inc.,Digitalization,IT,Manufacturing,MANUFACTURING,2025-01-31,,GO,ISP,ISP,ISP,Submitted,2025-02-21,53,1530000.00,OP60,,,,2-Existing account with No Orders,3 -No Previous Experience,8 -Strategic Business,5 -Budgetary,5 -Limited,,2a9fb8e9-02b0-4b4a-bb69-432f6485212f,,1
2025-02-08,URC Pam Replace HMI of Line 3 Filler Machine (RFP by Sir Errol Ventura for TJ),CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-08,,PENDING,JMO,RJR,RJR,,,20,,Inactive,,,,10-Existing,10 -Existing Solution,10 -Focus Business,7 -Urgent,2 -No Data,Sir Errol request back-up program from EOM,48a06254-0b3c-402c-9bfb-fcfa5237a140,,1
2025-02-12,One World Square BMS,CMRP25020078,0,Asia Affinity Property Management,Automation,BMS,Buildings,CONSTRUCTION,2025-02-12,2025-02-27,GO,CBD,RJR,EIS,Submitted,2025-02-27,23,5178571.20,Inactive,,,,,,,,,Q4 or 2026,410209a2-f45f-4dcf-83ca-6f7380d94119,,1
2025-02-12,Paragua Sands Hotel,,,DMCI,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-02-12,2025-02-21,DECLINE,CBD,,,,,,,,,,,,,,,,,1dac403d-a47e-441e-ae33-959fe1ea99c1,,1
2025-02-12,PMS of Lightning Arrester,,,St. Luke's,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-02-05,2025-02-12,DECLINE,CBD,,,,,,,,,,,,,,,,,2b9ef732-eb1c-4353-965f-b6469e2c2b9e,,1
2025-02-12,The Bellagio Palawan - BMS and EV Charger Supply & Delivery,CMRP25030116,0,DDT Konstract,Automation,BMS,Buildings,CONSTRUCTION,2025-02-12,2025-03-19,DECLINE,NSG,NSG,Partner,,,20,,,,,,"5-New Account, No Champion",5 -Need External Resource,7 -Core + Peripheral,5 -Budgetary,5 -Limited,Endorsed to Neil for Supply Only,d77a8cfd-5614-4df4-ba7c-0d2b13ffe594,,1
2025-01-13,RCBC Chiller #4 and #5 ACB Replacement,CMRP25010006,2,Applied Thermal Technology Solution Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-01-10,2025-01-21,GO,CBD,NSG,MMR,Submitted,2025-02-05,27,1250000.00,OP100,2025-02-01,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"-Mechanical Contractor (subcon: Jays from URC, sir Jun from Unilab)
-need reference from the subcon, and detailed limitation/exclusions of their offers",b255c587-7535-4ce9-8d89-3196776be743,,1
2025-01-22,Copper and Ammonia FMCS Integration,CMRP25010032,0,ST Microelectronics,Automation,INSTRUMENTATION,Manufacturing,SEMICON,2025-01-22,2025-01-28,GO,CBD,RJR,RJR,Submitted,2025-02-03,58,82624.94,OP100,2025-02-01,,,,,,,,,0e331280-0c37-477f-830f-50add7fce34d,,1
2025-02-12,LBI Supply of TRS 230V Relay,CMRP25020039,1,"LBI Philippines, Inc",Automation,PLC / SCADA,Buildings,OTHERS,2025-02-12,2025-02-12,GO,NSG,NSG,NSG,Submitted,2025-02-12,25,79787.53,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,98c99c4b-efe9-4b33-9195-60014d5e109c,,1
2025-02-14,URC Pam 2 Supply of Siemens Breaker,CMRP25020043,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-14,2025-02-14,GO,NSG,NSG,NSG,Submitted,2025-02-14,30,54208.85,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,c83cb99b-dfc8-4286-9040-e6a7488dda5e,,1
2025-02-14,URC Binan Cabana Packaging Machine HMI Upgrade,CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-14,,PENDING,JMO,RJR,Partner,On-Going,,20,,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,2 -No Data,CAPEX for approval budgeted for 2026,0e8a08b7-d5cc-4b76-b946-59b9022383c9,,1
2025-02-17,URSUMCO PR#1000115722 ;1000114198 ;1200012429 ; 1200002825,,,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-10,,DECLINE,NSG,NSG,NSG,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,,3f4ab52a-801c-4b91-92f7-813e5127faa2,,1
2025-02-17,BAIS DIS PR#1000115722 ;1000114198 ;1200012429 ; 1200002825,,,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-10,,DECLINE,NSG,NSG,NSG,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,,cf23c1db-9624-419a-8b5b-8059a0b77077,,1
2025-02-17,PASSI PR#1000111983 - Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-14,,DECLINE,NSG,NSG,NSG,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,,79f9b1e0-ce84-4482-8f50-4f827248c2e4,,1
2025-02-17,URSUMCO PR#1200014292 ; 1200014426 ; 1200014512 ; 1200014513 - VFD and Transformers,CMRP25020044,1,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-12,2025-02-20,GO,NSG,NSG,NSG,Submitted,2025-02-20,15,9845567.29,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,86cee114-f1a2-4c74-8510-22a15c036d34,,1
2025-02-17,URC SONEDCO PR #1000104836 - Softstarter,CMRP25020045,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-12,2025-02-20,GO,NSG,NSG,NSG,Submitted,2025-02-19,25,109333.13,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,c7bb30f6-66b5-4eb2-aa8a-a80d6ac8e511,,1
2025-02-17,SCADA Preventive Maintenance,,,ACEN,Automation,PLC / SCADA,Power,POWER PLANT,2025-02-17,,DECLINE,CBD,RJR,DS,,,,,,,,,,,,,,Too long to quote,306ea1f9-02f1-474b-9f06-4abd7dee6b79,,1
2025-02-17,FujiHaya SM Fairview Power Metering System -OptionA,CMRP25020065A,0,FujiHaya,Automation,INSTRUMENTATION,Buildings,CONSTRUCTION,2025-02-13,,GO,CBD,AVR,Partner,Submitted,2025-03-06,20,745154.95,OP30,,,,,,,,,,9523a658-d840-4064-af36-2f53d62d55d7,,1
2025-02-17,FujiHaya SM Fairview Power Metering System -OptionB,CMRP25020065B,0,FujiHaya,Automation,INSTRUMENTATION,Buildings,CONSTRUCTION,2025-02-13,,GO,CBD,AVR,Partner,Submitted,2025-03-06,,,OP30,,,,,,,,,,84677a74-56c3-4b5d-9213-72de8e9cbb1a,,1
2025-02-17,PrimeHouse MEPFS,,,Archipelago Builders Corporation,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-02-14,2025-02-19,DECLINE,CBD,,,,,,,,,,,,,,,,,1bed16bf-00b1-41b6-ada9-6993f425ec3e,,1
2025-02-17,Kingsford Power & Lightning,,,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-12,2025-02-17,DECLINE,CBD,,,,,,,,,,,,,,,,,8ef84da2-5771-41a3-946c-3e9e01460f21,,1
2025-02-17,World Finance Plaza FDAS,CMRP24010018,1,Asia Affinity Property Management,Electrification,FDAS,Buildings,CONSTRUCTION,2025-02-17,2025-02-18,GO,CBD,RJR,,Submitted,2025-02-19,20,420736.32,Inactive,,,,,,,,,June or Q3 target awarding,84e921b4-651d-4e85-b33f-853b73b9c066,,1
2025-02-17,URC San Pedro-1 Rehab of Waste Water Control Panel 1,CMRP25020054,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-17,2025-02-26,GO,JMO,CBG,CBG,Submitted,2025-02-26,20,576972.09,LOST,,,,10-Existing,10 -Existing Solution,10 -Focus Business,7 -Urgent,5 -Limited,Lost to De Vera (300K only),e4fdaa57-7be1-44b1-8753-13a1b5a2021d,,1
2025-02-18,Two Techno Place Additional CCTV,CMRP25030122,3,Asia Affinity Property Management,Automation,CCTV,Buildings,CONSTRUCTION,2025-02-18,2025-04-07,GO,CBD,AVR,Partner,Submitted,2025-04-21,20,1133928.57,Inactive,,,,,,,,,June or Q3 target awarding,b839e181-e72b-410e-ba0c-505697db6cbf,,1
2025-02-19,ORCA Caloocan 321.28 kWp Roof-Mount On-Grid Solar,CMRP25020072,0,ORCA-Caloocan,Electrification,SOLAR,Buildings,COLD STORAGE,2025-02-19,2025-02-28,GO,JMO,JMO,Partner,Submitted,,20,17247292.22,Inactive,,,,"5-New Account, No Champion",10 -Existing Solution,5 -Peripheral Scope,7 -Urgent,10 -Complete,03June: EEA mtg; 09June Mtg defered project to 2026,35de9df8-9a7d-4f53-ab0c-28cc375af85f,,1
2025-02-19,Manila Water Supply of Fluke 1630,CMRP25020050,0,Manila Water Philippines Venture,Digitalization,INSTRUMENTATION,Buildings,UTILITIES,2025-02-18,2025-02-20,GO,NSG,NSG,Partner,Submitted,2025-02-19,25,566065.58,OP30,,,,8-With Account Champion,8 -Need to Customize,10 -Focus Business,7 -Urgent,10 -Complete,,84485793-76ff-48aa-9f0e-7ae0586e4637,,1
2025-02-19,Manila Water Supply of VFD,CMRP25020051,0,Manila Water Philippines Venture,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-02-18,,GO,NSG,NSG,Partner,Submitted,2025-02-25,20,990632.39,OP30,,,,8-With Account Champion,8 -Need to Customize,10 -Focus Business,7 -Urgent,10 -Complete,,ddc1f386-bfad-4f95-83cf-b2a9289a4b76,,1
2025-02-08,Aboitiz TMI Nasipit RTU Integration,CMRP25010029,1,Aboitiz,Electrification,PLC / SCADA,Power,POWER PLANT,,,GO,RTR,AVR,SubCon,Submitted,2025-02-03,24,1896937.17,OP100,2025-02-01,,,,,,,,,ecb3973c-4b1a-45d5-95dd-aea564a1ec29,,1
2025-02-19,Westgate Bosch FDAS,CMRP25040158,0,Reytech Construction and Development Corporation,Electrification,FDAS,Manufacturing,CONSTRUCTION,2025-02-19,,GO,CBD,CBG,SE,Submitted,2025-04-07,20,3415079.11,LOST,2025-04-01,,,,,,,,too long to quote due to turnover and gencon lost as well,21baa434-6a16-4eb3-8b5f-a8cf81a133d5,,1
2025-02-19,PASSI Assess & Repair ASSENWARE FDAS (PR 1000128249),CMRP,0,URC SURE,Electrification,FDAS,Manufacturing,F&B,2025-02-19,2025-02-26,DECLINE,JMO,,Partner,,,20,,,2025-02-01,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,5 -Budgetary,2 -No Data,,5bfaefee-86f8-4216-bfe6-07654c9fad1a,,1
2025-02-20,Pam 1 Bakery Line PMS of Cummins GenSet #5 (PR1000130020),CMRP25020066,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,GO,JMO,CBG,Partner,Submitted,,15,269690.07,LOST,2025-04-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,Lost to MADOCS (CCL equipment Supplier,4d068d98-aa51-4fda-bfa1-d35de64df2dd,,1
2025-02-20,Pam 1 Bakery Line PMS of Detroit GenSet #4 (PR 1000130014 ),,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,DECLINE,JMO,CBG,Partner,,,15,,,2025-02-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Site assessed by RUA: Detroit Genset not working,7046e221-07b5-4a19-808b-ce09836fe7e1,,1
2025-02-20,Pam 1 Confec Radiator OH & PMS of Caterpillar GenSet #3 (PR1000130004),CMRP25020067,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,GO,JMO,CBG,Partner,Submitted,,15,477819.71,LOST,2025-04-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Lost to MADOCS (CCL equipment Supplier,e2ebcb24-473a-495e-9452-98a1b015c2e0,,1
2025-02-20,Pam 1 Confec PMS of Caterpillar GenSet # 2 (PR 1000130003),CMRP25020068,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,GO,JMO,CBG,Partner,Submitted,,15,269690.07,LOST,2025-04-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Lost to MADOCS (CCL equipment Supplier,2c848cfb-490f-4607-9de3-6f6a9fcd8ab2,,1
2025-02-20,Pam 1 Confec Radiator OH & PMS of Caterpillar GenSet # 1 (PR1000129998),CMRP25020069,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,GO,JMO,CBG,Partner,Submitted,,15,342554.13,LOST,2025-04-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Lost to MADOCS (CCL equipment Supplier,41e111b1-b63c-4409-b1bd-a0090fa17913,,1
2025-02-20,Pam 1 Bakery Plant A PM of Transformer & MVSG (PR 1000127525),CMRP25020070,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,,DECLINE,JMO,CBG,Partner,,,15,,,2025-02-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Site assessed but declined by RUA,55701fcd-5f8f-4441-ab63-fbe72a85d0ed,,1
2025-02-20,Pam 1 Bakery Plant B PM of Transformer & MVSG (PR 1000127786 ),CMRP25020071,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,,DECLINE,JMO,CBG,Partner,Submitted,,15,,,2025-02-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Site assessed but declined by RUA,bcc38f9d-21c4-45d9-ae58-b1df63932914,,1
2025-02-21,MRT7 Station 2 ACS,CMRP25020076,2,Grand Apex Construction Inc.,Electrification,ACS,Buildings,CONSTRUCTION,2025-02-19,2025-02-26,GO,CBD,CBG,Partner,Submitted,2025-06-17,28,8890148.97,OP100,2025-07-01,,,,,,,,waiting for updated plan from SMC,acf1201e-eb19-4593-b98b-2141be9759fb,,1
2025-02-21,Northwin Cable wires,,0,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-20,,,NSG,NSG,Partner,Submitted,2025-02-24,,31663.44,OP30,,,,,,,,,,a28a1bfb-c43c-4b7f-8d55-0bff22a7c236,,1
2025-02-21,NURC Tarlac_Steam Monitoring,CMRP25040187,3,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-07-07,2025-07-11,GO,JMO,RJR,RJR,Submitted,2025-07-14,20,7033498.86,OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,21 July rev3 Pre -SSW offer Re-aligned w/ end-user,aaafb8d8-090e-4bb6-bacc-eee146b7dc7d,,1
2025-02-21,NURC Tarlac _Automated Oil Refill for Cooker,CMRP25040188,1,URC BCFG,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-21,2025-04-30,GO,JMO,RJR,EIS,Submitted,2025-05-15,25,3257096.97,OP60,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,5 -Limited,"30Apr, Rev01 submitted: 30June, CAPEX requested",9e0032c7-16b5-4546-afb8-a685d03713be,,1
2025-02-21,NUR Cavite_S&I Door Interlock of 5-Hoists,CMRPP25020073,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-21,2025-03-05,GO,JMO,CBG,CBG,Submitted,2025-03-06,17,524980.85,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,5 -Limited,Lost Bid; Offered same failing technology,c625dd03-d7bf-438d-a9c7-775b7f4e37e3,,1
2025-02-22,NothHill CCTV Lamp Post,CMRP24080297,,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2024-12-12,,GO,CBD,JEB,,Submitted,2025-03-20,,330357.14,OP100,2025-07-01,,,,,,,,"mar31
- waiting for PO, actual status:delivered",9cbb603a-b1a9-400d-9ea4-6e0408f2a96c,,1
2025-02-24,URC La Carlota Mill Installation of Controls for 10 units of Pans,CMRP24120536,2,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-01-31,,GO,RTR,RTR,RTR,Submitted,2025-02-21,,9910704.77,OP60,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,5 -Limited,,e8b7400c-9ea2-4033-ba22-43be71c68598,,1
2025-02-24,URC AIG Antipolo Electrical & FDAS System Wet Pet Food Plant at Hatchery,CMRP25030109,0,URC AIG,Electrification,EE & AUX,Manufacturing,F&B,2025-02-21,2025-03-07,GO,JMO,CBG,Partner,Submitted,2025-04-28,19,5161075.83,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,5 -Limited,"28Apr submitted; 26May, Lost per Sir Gerald Cerilla feedback",6a70757c-5aca-414e-bc71-fccae05856ab,,1
